953;4.430;10.560988
954;4.440;10.706949
955;4.450;10.855201
956;4.460;11.005783
957;4.470;11.158734
958;4.480;11.314095
959;4.490;11.471905
960;4.500;11.632206
961;4.510;11.795041
962;4.520;11.960451
963;4.530;12.128482
964;4.540;12.299177
965;4.550;12.472582
966;4.560;12.648742
967;4.570;12.827704
968;4.580;13.009518
969;4.590;13.194229
970;4.600;13.381888
971;4.610;13.572546
972;4.620;13.766254
973;4.630;13.963064
974;4.640;14.163029
975;4.650;14.366202
976;4.660;14.572640
977;4.670;14.782398
978;4.680;14.995534
979;4.690;15.212104
980;4.700;15.432169
981;4.710;15.655788
982;4.720;15.883023
983;4.730;16.113937
984;4.740;16.348593
985;4.750;16.587055
986;4.760;16.829390
987;4.770;17.075663
988;4.780;17.325945
989;4.790;17.580303
990;4.800;17.838812
991;4.810;18.101540
992;4.820;18.368561
993;4.830;18.639950
994;4.840;18.915785
995;4.850;19.196142
996;4.860;19.481100
997;4.870;19.770739
998;4.880;20.065142
999;4.890;20.364391
